N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
4499,0.3,110196.60000000001,21284.250496424844,2212.0742211055281,-19072.176275319318,0.7401644809957767,2822.0382775575531,545.07098776218402,44.885208791751054,517.33408908535307,1.1102230246251565e-16
5609,0.4,113203.7,21865.065781722205,2277.9799949748749,-19587.085786747331,0.79158495275450158,3613.0101314554877,697.84560216939087,20.650772751722208,679.83136835460141,1.1102230246251565e-16
6719,0.5,116177.10000000001,22439.371980153639,2312.6038743718591,-20126.768105781779,0.82601577615716626,3108.0468609723375,600.31296740155415,45.529702948079745,558.55793592513419,0.0
7829,0.6,118434.2,22875.326281787995,2360.6637135678397,-20514.662568220159,0.85068335675054274,3777.2393834651252,729.56615015919795,56.81460869501673,689.63601525824788,1.1102230246251565e-16
8938,0.7,118404.5,22869.589786834942,2371.4635728643216,-20498.12621397062,0.8692101141194899,4623.1743694132929,892.95678239839992,46.013888608460704,861.12239917577313,1.1102230246251565e-16
10049,0.8,120633.7,23300.155259877036,2394.033407035176,-20906.121852841858,0.88367001691710612,3892.7862014243733,751.88378443747365,49.718671587386794,722.15907047280052,1.1102230246251565e-16
11100,0.9,121035.8,23377.820061918228,2395.9037286432163,-20981.91633327501,0.90000000000000013,2349.0898152263144,453.72194846190519,20.863625601255471,440.84956802832625,1.1102230246251565e-16
11100,1,122929.89999999999,23743.661647459689,2486.9948592964829,-21256.666788163209,1.0,3873.7387741044181,748.20481236038279,39.451841738987135,719.89412117804284,0.0
1169,0,43209.199999999997,8345.7696203886553,1132.0091809045227,-7213.7604394841328,0.0,1840.6132021693206,355.51071867914698,23.366857591235341,345.85529770136782,0.0
1169,1e-05,43469.0,8395.9494651295208,1130.257281407035,-7265.6921837224845,0.0,1358.1267245732263,262.31943101425566,17.986391575585184,260.04834247611649,0.0
2379,0.1,96272.300000000003,18594.800103333146,1946.305396984925,-16648.494706348221,0.50861706599411516,4795.4540984144551,926.23226374280569,80.215599638433844,850.93722348347967,0.0
3589,0.2,107972.3,20854.631448476015,2151.6137386934674,-18703.017709782551,0.67428252995263294,4529.8644361614179,874.93415744320532,68.174229758325339,817.23403170504321,1.1102230246251565e-16
4799,0.3,111434.39999999999,21523.329063862264,2239.4713718592966,-19283.857692002966,0.75640758491352356,2780.553621133748,537.0583102468853,39.967207763379349,514.08042964537538,1.1102230246251565e-16
6009,0.4,112605.89999999999,21749.601920343877,2279.7690552763816,-19469.832865067499,0.80545847894824418,3377.6015291919798,652.37690658722386,53.468259496120787,609.48163774013301,1.1102230246251565e-16
7219,0.5,115630.2,22333.739350866577,2315.8711608040203,-20017.86819006256,0.8380662141570856,4384.3728354235573,846.83274891308281,46.579848853001209,807.45348007926589,1.1102230246251565e-16
8429,0.6,116625.0,22525.882959597184,2325.5010703517592,-20200.381889245426,0.8613121366710168,3852.2380507959265,744.05199112313665,49.678183327348236,699.81894391080937,1.1102230246251565e-16
9639,0.7,119537.89999999999,23088.503705346473,2368.7901005025133,-20719.713604843961,0.87872185911401601,3555.9811712099936,686.83057379813613,45.791185184062492,652.32677138061047,0.0
10849,0.8,120286.8,23233.15222623344,2373.2478442211059,-20859.904382012333,0.8922481334685225,2905.4208576383562,561.17616452333596,42.647643049938011,520.82660105129833,0.0
